"id_turma";"codigo_turma";"siape";"matricula_docente_externo";"observacao";"id_componente_curricular";"ch_dedicada_periodo";"nivel_ensino";"campus_turma";"local";"ano";"periodo";"data_inicio";"data_fim";"descricao_horario";"total_solicitacoes";"capacidade_aluno";"tipo";"distancia";"data_consolidacao";"agrupadora";"id_turma_agrupadora";"qtd_aulas_lancadas";"situacao_turma";"convenio";"modalidade_participantes"
"57748797";"02";"2166798";"";"";"63860";"4";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"3M23456  3T23456  5N123 (06/01/2025 - 31/01/2025)";"9";"10";"REGULAR";"false";"2025/01/31 22:07:06.028000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57748798";"03";"2128313";"";"";"63860";"2";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"3M23456  3T23456  5N123 (06/01/2025 - 31/01/2025)";"8";"10";"REGULAR";"false";"2025/01/31 22:07:45.540000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57748798";"03";"1274978";"";"";"63860";"2";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"3M23456  3T23456  5N123 (06/01/2025 - 31/01/2025)";"8";"10";"REGULAR";"false";"2025/01/31 22:07:45.540000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57748798";"03";"2094232";"";"";"63860";"24";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"3M23456  3T23456  5N123 (06/01/2025 - 31/01/2025)";"8";"10";"REGULAR";"false";"2025/01/31 22:07:45.540000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57748798";"03";"2314876";"";"";"63860";"12";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"3M23456  3T23456  5N123 (06/01/2025 - 31/01/2025)";"8";"10";"REGULAR";"false";"2025/01/31 22:07:45.540000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57748798";"03";"1215087";"";"";"63860";"20";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"3M23456  3T23456  5N123 (06/01/2025 - 31/01/2025)";"8";"10";"REGULAR";"false";"2025/01/31 22:07:45.540000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57748798";"03";"2072863";"";"";"63860";"20";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"3M23456  3T23456  5N123 (06/01/2025 - 31/01/2025)";"8";"10";"REGULAR";"false";"2025/01/31 22:07:45.540000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57748799";"04";"2128313";"";"";"63860";"2";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"3M23456  3T23456  5N123 (06/01/2025 - 31/01/2025)";"10";"10";"REGULAR";"false";"2025/01/31 22:10:23.486000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57748799";"04";"2166798";"";"";"63860";"6";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"3M23456  3T23456  5N123 (06/01/2025 - 31/01/2025)";"10";"10";"REGULAR";"false";"2025/01/31 22:10:23.486000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57748799";"04";"2075537";"";"";"63860";"4";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"3M23456  3T23456  5N123 (06/01/2025 - 31/01/2025)";"10";"10";"REGULAR";"false";"2025/01/31 22:10:23.486000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57748799";"04";"1138899";"";"";"63860";"2";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"3M23456  3T23456  5N123 (06/01/2025 - 31/01/2025)";"10";"10";"REGULAR";"false";"2025/01/31 22:10:23.486000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57748799";"04";"1335005";"";"";"63860";"24";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"3M23456  3T23456  5N123 (06/01/2025 - 31/01/2025)";"10";"10";"REGULAR";"false";"2025/01/31 22:10:23.486000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57748799";"04";"1274978";"";"";"63860";"12";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"3M23456  3T23456  5N123 (06/01/2025 - 31/01/2025)";"10";"10";"REGULAR";"false";"2025/01/31 22:10:23.486000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57748800";"05";"2314876";"";"";"63860";"12";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"3M23456  3T23456  5N123 (06/01/2025 - 31/01/2025)";"9";"10";"REGULAR";"false";"2025/01/31 22:01:15.891000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57748800";"05";"1215087";"";"";"63860";"20";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"3M23456  3T23456  5N123 (06/01/2025 - 31/01/2025)";"9";"10";"REGULAR";"false";"2025/01/31 22:01:15.891000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57748800";"05";"2285110";"";"";"63860";"24";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"3M23456  3T23456  5N123 (06/01/2025 - 31/01/2025)";"9";"10";"REGULAR";"false";"2025/01/31 22:01:15.891000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57748800";"05";"1274978";"";"";"63860";"2";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"3M23456  3T23456  5N123 (06/01/2025 - 31/01/2025)";"9";"10";"REGULAR";"false";"2025/01/31 22:01:15.891000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57748800";"05";"2128313";"";"";"63860";"2";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"3M23456  3T23456  5N123 (06/01/2025 - 31/01/2025)";"9";"10";"REGULAR";"false";"2025/01/31 22:01:15.891000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57748801";"01";"3143237";"";"";"63861";"15";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2024/11/11 00:00:00.000";"2024/12/20 00:00:00.000";"25M23456  2N123 (11/11/2024 - 06/12/2024), 7M1234 (07/12/2024 - 07/12/2024), 25M23456  2N123 (08/12/2024 - 20/12/2024)";"12";"12";"REGULAR";"false";"2025/02/01 11:07:48.093000000";"false";"";"74";"CONSOLIDADA";"";"Presencial"
"57748801";"01";"2314876";"";"";"63861";"15";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2024/11/11 00:00:00.000";"2024/12/20 00:00:00.000";"25M23456  2N123 (11/11/2024 - 06/12/2024), 7M1234 (07/12/2024 - 07/12/2024), 25M23456  2N123 (08/12/2024 - 20/12/2024)";"12";"12";"REGULAR";"false";"2025/02/01 11:07:48.093000000";"false";"";"74";"CONSOLIDADA";"";"Presencial"
"57748801";"01";"1419618";"";"";"63861";"30";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2024/11/11 00:00:00.000";"2024/12/20 00:00:00.000";"25M23456  2N123 (11/11/2024 - 06/12/2024), 7M1234 (07/12/2024 - 07/12/2024), 25M23456  2N123 (08/12/2024 - 20/12/2024)";"12";"12";"REGULAR";"false";"2025/02/01 11:07:48.093000000";"false";"";"74";"CONSOLIDADA";"";"Presencial"
"57748802";"02";"2314876";"";"";"63861";"5";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2024/11/11 00:00:00.000";"2024/12/20 00:00:00.000";"25M23456  2N123 (11/11/2024 - 06/12/2024), 7M1234 (07/12/2024 - 07/12/2024), 25M23456  2N123 (08/12/2024 - 20/12/2024)";"12";"12";"REGULAR";"false";"2025/02/01 11:08:40.896000000";"false";"";"74";"CONSOLIDADA";"";"Presencial"
"57748802";"02";"3143237";"";"";"63861";"5";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2024/11/11 00:00:00.000";"2024/12/20 00:00:00.000";"25M23456  2N123 (11/11/2024 - 06/12/2024), 7M1234 (07/12/2024 - 07/12/2024), 25M23456  2N123 (08/12/2024 - 20/12/2024)";"12";"12";"REGULAR";"false";"2025/02/01 11:08:40.896000000";"false";"";"74";"CONSOLIDADA";"";"Presencial"
"57748802";"02";"2249043";"";"";"63861";"5";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2024/11/11 00:00:00.000";"2024/12/20 00:00:00.000";"25M23456  2N123 (11/11/2024 - 06/12/2024), 7M1234 (07/12/2024 - 07/12/2024), 25M23456  2N123 (08/12/2024 - 20/12/2024)";"12";"12";"REGULAR";"false";"2025/02/01 11:08:40.896000000";"false";"";"74";"CONSOLIDADA";"";"Presencial"
"57748802";"02";"2285110";"";"";"63861";"5";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2024/11/11 00:00:00.000";"2024/12/20 00:00:00.000";"25M23456  2N123 (11/11/2024 - 06/12/2024), 7M1234 (07/12/2024 - 07/12/2024), 25M23456  2N123 (08/12/2024 - 20/12/2024)";"12";"12";"REGULAR";"false";"2025/02/01 11:08:40.896000000";"false";"";"74";"CONSOLIDADA";"";"Presencial"
"57748802";"02";"2072838";"";"";"63861";"5";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2024/11/11 00:00:00.000";"2024/12/20 00:00:00.000";"25M23456  2N123 (11/11/2024 - 06/12/2024), 7M1234 (07/12/2024 - 07/12/2024), 25M23456  2N123 (08/12/2024 - 20/12/2024)";"12";"12";"REGULAR";"false";"2025/02/01 11:08:40.896000000";"false";"";"74";"CONSOLIDADA";"";"Presencial"
"57748802";"02";"1277375";"";"";"63861";"5";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2024/11/11 00:00:00.000";"2024/12/20 00:00:00.000";"25M23456  2N123 (11/11/2024 - 06/12/2024), 7M1234 (07/12/2024 - 07/12/2024), 25M23456  2N123 (08/12/2024 - 20/12/2024)";"12";"12";"REGULAR";"false";"2025/02/01 11:08:40.896000000";"false";"";"74";"CONSOLIDADA";"";"Presencial"
"57748802";"02";"3060683";"";"";"63861";"20";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2024/11/11 00:00:00.000";"2024/12/20 00:00:00.000";"25M23456  2N123 (11/11/2024 - 06/12/2024), 7M1234 (07/12/2024 - 07/12/2024), 25M23456  2N123 (08/12/2024 - 20/12/2024)";"12";"12";"REGULAR";"false";"2025/02/01 11:08:40.896000000";"false";"";"74";"CONSOLIDADA";"";"Presencial"
"57748803";"03";"3143237";"";"";"63861";"15";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2024/11/11 00:00:00.000";"2024/12/20 00:00:00.000";"25M23456  2N123 (11/11/2024 - 06/12/2024), 7M1234 (07/12/2024 - 07/12/2024), 25M23456  2N123 (08/12/2024 - 20/12/2024)";"11";"12";"REGULAR";"false";"2025/01/31 20:30:59.673000000";"false";"";"74";"CONSOLIDADA";"";"Presencial"
"57748803";"03";"1046091";"";"";"63861";"30";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2024/11/11 00:00:00.000";"2024/12/20 00:00:00.000";"25M23456  2N123 (11/11/2024 - 06/12/2024), 7M1234 (07/12/2024 - 07/12/2024), 25M23456  2N123 (08/12/2024 - 20/12/2024)";"11";"12";"REGULAR";"false";"2025/01/31 20:30:59.673000000";"false";"";"74";"CONSOLIDADA";"";"Presencial"
"57748803";"03";"2314876";"";"";"63861";"10";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2024/11/11 00:00:00.000";"2024/12/20 00:00:00.000";"25M23456  2N123 (11/11/2024 - 06/12/2024), 7M1234 (07/12/2024 - 07/12/2024), 25M23456  2N123 (08/12/2024 - 20/12/2024)";"11";"12";"REGULAR";"false";"2025/01/31 20:30:59.673000000";"false";"";"74";"CONSOLIDADA";"";"Presencial"
"57748804";"04";"1369381";"";"";"63861";"60";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2024/11/11 00:00:00.000";"2024/12/20 00:00:00.000";"25M23456  2N123 (11/11/2024 - 06/12/2024), 7M1234 (07/12/2024 - 07/12/2024), 25M23456  2N123 (08/12/2024 - 20/12/2024)";"12";"12";"REGULAR";"false";"2025/01/31 20:33:10.107000000";"false";"";"74";"CONSOLIDADA";"";"Presencial"
"57748804";"04";"2314876";"";"";"63861";"10";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2024/11/11 00:00:00.000";"2024/12/20 00:00:00.000";"25M23456  2N123 (11/11/2024 - 06/12/2024), 7M1234 (07/12/2024 - 07/12/2024), 25M23456  2N123 (08/12/2024 - 20/12/2024)";"12";"12";"REGULAR";"false";"2025/01/31 20:33:10.107000000";"false";"";"74";"CONSOLIDADA";"";"Presencial"
"57748804";"04";"3143237";"";"";"63861";"10";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2024/11/11 00:00:00.000";"2024/12/20 00:00:00.000";"25M23456  2N123 (11/11/2024 - 06/12/2024), 7M1234 (07/12/2024 - 07/12/2024), 25M23456  2N123 (08/12/2024 - 20/12/2024)";"12";"12";"REGULAR";"false";"2025/01/31 20:33:10.107000000";"false";"";"74";"CONSOLIDADA";"";"Presencial"
"57748805";"01";"3143237";"";"";"63862";"2";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2024/11/11 00:00:00.000";"2024/12/20 00:00:00.000";"3M23456  3T23456  5N123 (11/11/2024 - 20/12/2024)";"10";"10";"REGULAR";"false";"2025/01/31 20:45:22.945000000";"false";"";"82";"CONSOLIDADA";"";"Presencial"
"57748805";"01";"1277375";"";"";"63862";"24";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2024/11/11 00:00:00.000";"2024/12/20 00:00:00.000";"3M23456  3T23456  5N123 (11/11/2024 - 20/12/2024)";"10";"10";"REGULAR";"false";"2025/01/31 20:45:22.945000000";"false";"";"82";"CONSOLIDADA";"";"Presencial"
"57748805";"01";"1274978";"";"";"63862";"2";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2024/11/11 00:00:00.000";"2024/12/20 00:00:00.000";"3M23456  3T23456  5N123 (11/11/2024 - 20/12/2024)";"10";"10";"REGULAR";"false";"2025/01/31 20:45:22.945000000";"false";"";"82";"CONSOLIDADA";"";"Presencial"
"57748805";"01";"2314876";"";"";"63862";"2";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2024/11/11 00:00:00.000";"2024/12/20 00:00:00.000";"3M23456  3T23456  5N123 (11/11/2024 - 20/12/2024)";"10";"10";"REGULAR";"false";"2025/01/31 20:45:22.945000000";"false";"";"82";"CONSOLIDADA";"";"Presencial"
"57748806";"02";"1144582";"";"";"63862";"4";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2024/11/11 00:00:00.000";"2024/12/20 00:00:00.000";"3M23456  3T23456  5N123 (11/11/2024 - 20/12/2024)";"9";"10";"REGULAR";"false";"2025/01/31 20:47:23.003000000";"false";"";"82";"CONSOLIDADA";"";"Presencial"
"57748806";"02";"3246634";"";"";"63862";"24";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2024/11/11 00:00:00.000";"2024/12/20 00:00:00.000";"3M23456  3T23456  5N123 (11/11/2024 - 20/12/2024)";"9";"10";"REGULAR";"false";"2025/01/31 20:47:23.003000000";"false";"";"82";"CONSOLIDADA";"";"Presencial"
"57748806";"02";"2314876";"";"";"63862";"10";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2024/11/11 00:00:00.000";"2024/12/20 00:00:00.000";"3M23456  3T23456  5N123 (11/11/2024 - 20/12/2024)";"9";"10";"REGULAR";"false";"2025/01/31 20:47:23.003000000";"false";"";"82";"CONSOLIDADA";"";"Presencial"
"57748806";"02";"1195933";"";"";"63862";"4";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2024/11/11 00:00:00.000";"2024/12/20 00:00:00.000";"3M23456  3T23456  5N123 (11/11/2024 - 20/12/2024)";"9";"10";"REGULAR";"false";"2025/01/31 20:47:23.003000000";"false";"";"82";"CONSOLIDADA";"";"Presencial"
"57748806";"02";"1419618";"";"";"63862";"4";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2024/11/11 00:00:00.000";"2024/12/20 00:00:00.000";"3M23456  3T23456  5N123 (11/11/2024 - 20/12/2024)";"9";"10";"REGULAR";"false";"2025/01/31 20:47:23.003000000";"false";"";"82";"CONSOLIDADA";"";"Presencial"
"57748806";"02";"2072838";"";"";"63862";"8";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2024/11/11 00:00:00.000";"2024/12/20 00:00:00.000";"3M23456  3T23456  5N123 (11/11/2024 - 20/12/2024)";"9";"10";"REGULAR";"false";"2025/01/31 20:47:23.003000000";"false";"";"82";"CONSOLIDADA";"";"Presencial"
"57748806";"02";"3578506";"";"";"63862";"4";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2024/11/11 00:00:00.000";"2024/12/20 00:00:00.000";"3M23456  3T23456  5N123 (11/11/2024 - 20/12/2024)";"9";"10";"REGULAR";"false";"2025/01/31 20:47:23.003000000";"false";"";"82";"CONSOLIDADA";"";"Presencial"
"57748806";"02";"1260170";"";"";"63862";"4";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2024/11/11 00:00:00.000";"2024/12/20 00:00:00.000";"3M23456  3T23456  5N123 (11/11/2024 - 20/12/2024)";"9";"10";"REGULAR";"false";"2025/01/31 20:47:23.003000000";"false";"";"82";"CONSOLIDADA";"";"Presencial"
"57748806";"02";"1274978";"";"";"63862";"2";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2024/11/11 00:00:00.000";"2024/12/20 00:00:00.000";"3M23456  3T23456  5N123 (11/11/2024 - 20/12/2024)";"9";"10";"REGULAR";"false";"2025/01/31 20:47:23.003000000";"false";"";"82";"CONSOLIDADA";"";"Presencial"
"57748806";"02";"2075537";"";"";"63862";"8";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2024/11/11 00:00:00.000";"2024/12/20 00:00:00.000";"3M23456  3T23456  5N123 (11/11/2024 - 20/12/2024)";"9";"10";"REGULAR";"false";"2025/01/31 20:47:23.003000000";"false";"";"82";"CONSOLIDADA";"";"Presencial"
"57748806";"02";"3143237";"";"";"63862";"14";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2024/11/11 00:00:00.000";"2024/12/20 00:00:00.000";"3M23456  3T23456  5N123 (11/11/2024 - 20/12/2024)";"9";"10";"REGULAR";"false";"2025/01/31 20:47:23.003000000";"false";"";"82";"CONSOLIDADA";"";"Presencial"
"57748807";"03";"3143237";"";"";"63862";"2";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2024/11/11 00:00:00.000";"2024/12/20 00:00:00.000";"3M23456  3T23456  5N123 (11/11/2024 - 20/12/2024)";"9";"10";"REGULAR";"false";"2025/01/31 20:49:26.882000000";"false";"";"78";"CONSOLIDADA";"";"Presencial"
"57748807";"03";"2094232";"";"";"63862";"24";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2024/11/11 00:00:00.000";"2024/12/20 00:00:00.000";"3M23456  3T23456  5N123 (11/11/2024 - 20/12/2024)";"9";"10";"REGULAR";"false";"2025/01/31 20:49:26.882000000";"false";"";"78";"CONSOLIDADA";"";"Presencial"
"57748807";"03";"1274978";"";"";"63862";"2";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2024/11/11 00:00:00.000";"2024/12/20 00:00:00.000";"3M23456  3T23456  5N123 (11/11/2024 - 20/12/2024)";"9";"10";"REGULAR";"false";"2025/01/31 20:49:26.882000000";"false";"";"78";"CONSOLIDADA";"";"Presencial"
"57748807";"03";"2314876";"";"";"63862";"2";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2024/11/11 00:00:00.000";"2024/12/20 00:00:00.000";"3M23456  3T23456  5N123 (11/11/2024 - 20/12/2024)";"9";"10";"REGULAR";"false";"2025/01/31 20:49:26.882000000";"false";"";"78";"CONSOLIDADA";"";"Presencial"
"57748808";"04";"2314876";"";"";"63862";"8";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2024/11/11 00:00:00.000";"2024/12/20 00:00:00.000";"3M23456  3T23456  5N123 (11/11/2024 - 20/12/2024)";"9";"10";"REGULAR";"false";"2025/01/31 20:35:03.273000000";"false";"";"78";"CONSOLIDADA";"";"Presencial"
"57748808";"04";"1335005";"";"";"63862";"24";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2024/11/11 00:00:00.000";"2024/12/20 00:00:00.000";"3M23456  3T23456  5N123 (11/11/2024 - 20/12/2024)";"9";"10";"REGULAR";"false";"2025/01/31 20:35:03.273000000";"false";"";"78";"CONSOLIDADA";"";"Presencial"
"57748808";"04";"1274978";"";"";"63862";"8";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2024/11/11 00:00:00.000";"2024/12/20 00:00:00.000";"3M23456  3T23456  5N123 (11/11/2024 - 20/12/2024)";"9";"10";"REGULAR";"false";"2025/01/31 20:35:03.273000000";"false";"";"78";"CONSOLIDADA";"";"Presencial"
"57748808";"04";"3143237";"";"";"63862";"2";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2024/11/11 00:00:00.000";"2024/12/20 00:00:00.000";"3M23456  3T23456  5N123 (11/11/2024 - 20/12/2024)";"9";"10";"REGULAR";"false";"2025/01/31 20:35:03.273000000";"false";"";"78";"CONSOLIDADA";"";"Presencial"
"57748809";"05";"2314876";"";"";"63862";"2";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2024/11/11 00:00:00.000";"2024/12/20 00:00:00.000";"3M23456  3T23456  5N123 (11/11/2024 - 20/12/2024)";"9";"10";"REGULAR";"false";"2025/01/31 20:41:07.078000000";"false";"";"78";"CONSOLIDADA";"";"Presencial"
"57748809";"05";"2285110";"";"";"63862";"24";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2024/11/11 00:00:00.000";"2024/12/20 00:00:00.000";"3M23456  3T23456  5N123 (11/11/2024 - 20/12/2024)";"9";"10";"REGULAR";"false";"2025/01/31 20:41:07.078000000";"false";"";"78";"CONSOLIDADA";"";"Presencial"
"57748809";"05";"3143237";"";"";"63862";"2";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2024/11/11 00:00:00.000";"2024/12/20 00:00:00.000";"3M23456  3T23456  5N123 (11/11/2024 - 20/12/2024)";"9";"10";"REGULAR";"false";"2025/01/31 20:41:07.078000000";"false";"";"78";"CONSOLIDADA";"";"Presencial"
"57748809";"05";"1274978";"";"";"63862";"2";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2024/11/11 00:00:00.000";"2024/12/20 00:00:00.000";"3M23456  3T23456  5N123 (11/11/2024 - 20/12/2024)";"9";"10";"REGULAR";"false";"2025/01/31 20:41:07.078000000";"false";"";"78";"CONSOLIDADA";"";"Presencial"
"57748811";"01";"1149507";"";"";"2045615";"30";"GRADUAÇÃO";"Campus Central";"CB - MULUNGÚ";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"5M34 (16/09/2024 - 29/01/2025), 5M345 (30/01/2025 - 30/01/2025)";"43";"50";"REGULAR";"false";"2025/01/30 18:18:11.534000000";"false";"";"37";"CONSOLIDADA";"";"Presencial"
"57748813";"01A";"1346635";"";"";"2049201";"60";"GRADUAÇÃO";"Campus Central";"CB - CATOLÉ";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"5T3456 (16/09/2024 - 31/01/2025), 7M2 (01/02/2025 - 01/02/2025)";"43";"37";"REGULAR";"false";"2025/02/02 18:33:05.387000000";"false";"57748812";"73";"CONSOLIDADA";"";"Presencial"
"57748815";"01A";"1149507";"";"";"60707";"60";"GRADUAÇÃO";"Campus Central";"CB - MULUNGÚ";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"35T56 (16/09/2024 - 01/02/2025)";"21";"57";"REGULAR";"false";"2025/01/30 18:38:08.288000000";"false";"57748814";"76";"CONSOLIDADA";"";"Presencial"
"57748816";"01";"1346635";"";"";"67569";"45";"GRADUAÇÃO";"Campus Central";"CB - MULUNGÚ";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"2M456 (16/09/2024 - 31/01/2025), 7M3 (01/02/2025 - 01/02/2025)";"50";"50";"REGULAR";"false";"2025/02/02 18:41:50.820000000";"false";"";"55";"CONSOLIDADA";"";"Presencial"
"57748818";"02A";"1149507";"";"";"60707";"60";"GRADUAÇÃO";"Campus Central";"CB - MULUNGÚ";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"35N34 (16/09/2024 - 01/02/2025)";"16";"40";"REGULAR";"false";"2025/01/30 22:30:29.840000000";"false";"57748817";"74";"CONSOLIDADA";"";"Presencial"
"57748819";"02";"2832746";"";"";"2049150";"40";"GRADUAÇÃO";"Campus Central";"Jucá-CB";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"36N12 (16/09/2024 - 01/02/2025)";"19";"30";"REGULAR";"false";"2025/02/01 07:54:37.770000000";"false";"";"76";"CONSOLIDADA";"";"Presencial"
"57748819";"02";"1046922";"";"";"2049150";"20";"GRADUAÇÃO";"Campus Central";"Jucá-CB";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"36N12 (16/09/2024 - 01/02/2025)";"19";"30";"REGULAR";"false";"2025/02/01 07:54:37.770000000";"false";"";"76";"CONSOLIDADA";"";"Presencial"
"57748820";"01";"1753603";"";"";"76524";"15";"STRICTO SENSU";"";"auditório E-CCHLA/Híbrido";"2024";"2";"2024/09/11 00:00:00.000";"2024/10/30 00:00:00.000";"4N1234";"22";"24";"REGULAR";"false";"2024/11/14 05:23:28.479000000";"false";"";"32";"CONSOLIDADA";"";"Presencial"
"57748820";"01";"1164542";"";"";"76524";"15";"STRICTO SENSU";"";"auditório E-CCHLA/Híbrido";"2024";"2";"2024/09/11 00:00:00.000";"2024/10/30 00:00:00.000";"4N1234";"22";"24";"REGULAR";"false";"2024/11/14 05:23:28.479000000";"false";"";"32";"CONSOLIDADA";"";"Presencial"
